severity,reason,source_doc,source_pdf,reference_page,office,funding_year,label,expected,detail,exception_key
warning,banner_check_discrepancy,119sdoc3,GPO-CDOC-119sdoc3-1.pdf,348,SECRETARY OF THE SENATE,2021,BANNER ORGANIZATION TOTALS,3762.83,status=warn; banner=3762.83; parsed_body=2713.88. Banner checks are advisory; review against the source before treating this as a parser defect.,119sdoc3|banner_check_discrepancy|348|SECRETARY OF THE SENATE|2021|BANNER ORGANIZATION TOTALS|3762.83
warning,banner_check_missing,119sdoc3,GPO-CDOC-119sdoc3-1.pdf,349,SECRETARY OF THE SENATE,2022,BANNER NET PAYROLL,0.0,status=banner_missing; banner=0.0; parsed_body=0.0. Banner checks are advisory; review against the source before treating this as a parser defect.,119sdoc3|banner_check_missing|349|SECRETARY OF THE SENATE|2022|BANNER NET PAYROLL|0.0
warning,banner_check_discrepancy,119sdoc3,GPO-CDOC-119sdoc3-1.pdf,349,SECRETARY OF THE SENATE,2022,BANNER ORGANIZATION TOTALS,32.85,status=warn; banner=32.85; parsed_body=0.0. Banner checks are advisory; review against the source before treating this as a parser defect.,119sdoc3|banner_check_discrepancy|349|SECRETARY OF THE SENATE|2022|BANNER ORGANIZATION TOTALS|32.85
warning,banner_check_missing,119sdoc3,GPO-CDOC-119sdoc3-1.pdf,350,SECRETARY OF THE SENATE,2023,BANNER NET PAYROLL,0.0,status=banner_missing; banner=0.0; parsed_body=0.0. Banner checks are advisory; review against the source before treating this as a parser defect.,119sdoc3|banner_check_missing|350|SECRETARY OF THE SENATE|2023|BANNER NET PAYROLL|0.0
warning,banner_check_discrepancy,119sdoc3,GPO-CDOC-119sdoc3-1.pdf,350,SECRETARY OF THE SENATE,2023,BANNER ORGANIZATION TOTALS,102908.83,status=warn; banner=102908.83; parsed_body=59917.62. Banner checks are advisory; review against the source before treating this as a parser defect.,119sdoc3|banner_check_discrepancy|350|SECRETARY OF THE SENATE|2023|BANNER ORGANIZATION TOTALS|102908.83
warning,banner_check_discrepancy,119sdoc3,GPO-CDOC-119sdoc3-1.pdf,352,SECRETARY OF THE SENATE,2024,BANNER ORGANIZATION TOTALS,114881.97,status=fail; banner=114881.97; parsed_body=34143.18. Banner checks are advisory; review against the source before treating this as a parser defect.,119sdoc3|banner_check_discrepancy|352|SECRETARY OF THE SENATE|2024|BANNER ORGANIZATION TOTALS|114881.97
warning,banner_check_discrepancy,119sdoc3,GPO-CDOC-119sdoc3-1.pdf,354,SECRETARY OF THE SENATE,2025,BANNER ORGANIZATION TOTALS,221359.53,status=fail; banner=221359.53; parsed_body=196087.44. Banner checks are advisory; review against the source before treating this as a parser defect.,119sdoc3|banner_check_discrepancy|354|SECRETARY OF THE SENATE|2025|BANNER ORGANIZATION TOTALS|221359.53
warning,banner_check_discrepancy,119sdoc3,GPO-CDOC-119sdoc3-1.pdf,367,SECRETARY - SENATE COLLECTION,,BANNER ORGANIZATION TOTALS,286830.3,status=warn; banner=286830.3; parsed_body=228032.05. Banner checks are advisory; review against the source before treating this as a parser defect.,119sdoc3|banner_check_discrepancy|367|SECRETARY - SENATE COLLECTION||BANNER ORGANIZATION TOTALS|286830.3
warning,banner_check_missing,119sdoc3,GPO-CDOC-119sdoc3-1.pdf,370,SERGEANT AT ARMS AND DOORKEEPER OF THE SENATE,2019,BANNER NET PAYROLL,0.0,status=banner_missing; banner=0.0; parsed_body=0.0. Banner checks are advisory; review against the source before treating this as a parser defect.,119sdoc3|banner_check_missing|370|SERGEANT AT ARMS AND DOORKEEPER OF THE SENATE|2019|BANNER NET PAYROLL|0.0
warning,banner_check_missing,119sdoc3,GPO-CDOC-119sdoc3-1.pdf,371,SERGEANT AT ARMS AND DOORKEEPER OF THE SENATE,2020,BANNER NET PAYROLL,0.0,status=banner_missing; banner=0.0; parsed_body=0.0. Banner checks are advisory; review against the source before treating this as a parser defect.,119sdoc3|banner_check_missing|371|SERGEANT AT ARMS AND DOORKEEPER OF THE SENATE|2020|BANNER NET PAYROLL|0.0
warning,banner_check_discrepancy,119sdoc3,GPO-CDOC-119sdoc3-1.pdf,371,SERGEANT AT ARMS AND DOORKEEPER OF THE SENATE,2020,BANNER ORGANIZATION TOTALS,6248264.1,status=warn; banner=6248264.1; parsed_body=6247215.75. Banner checks are advisory; review against the source before treating this as a parser defect.,119sdoc3|banner_check_discrepancy|371|SERGEANT AT ARMS AND DOORKEEPER OF THE SENATE|2020|BANNER ORGANIZATION TOTALS|6248264.1
warning,banner_check_discrepancy,119sdoc3,GPO-CDOC-119sdoc3-1.pdf,373,SERGEANT AT ARMS AND DOORKEEPER OF THE SENATE,2021,BANNER ORGANIZATION TOTALS,9298467.47,status=warn; banner=9298467.47; parsed_body=9200904.31. Banner checks are advisory; review against the source before treating this as a parser defect.,119sdoc3|banner_check_discrepancy|373|SERGEANT AT ARMS AND DOORKEEPER OF THE SENATE|2021|BANNER ORGANIZATION TOTALS|9298467.47
warning,banner_check_missing,119sdoc3,GPO-CDOC-119sdoc3-1.pdf,377,SERGEANT AT ARMS AND DOORKEEPER OF THE SENATE,2022,BANNER NET PAYROLL,0.0,status=banner_missing; banner=0.0; parsed_body=0.0. Banner checks are advisory; review against the source before treating this as a parser defect.,119sdoc3|banner_check_missing|377|SERGEANT AT ARMS AND DOORKEEPER OF THE SENATE|2022|BANNER NET PAYROLL|0.0
warning,banner_check_discrepancy,119sdoc3,GPO-CDOC-119sdoc3-1.pdf,377,SERGEANT AT ARMS AND DOORKEEPER OF THE SENATE,2022,BANNER ORGANIZATION TOTALS,5681832.79,status=warn; banner=5681832.79; parsed_body=4974143.97. Banner checks are advisory; review against the source before treating this as a parser defect.,119sdoc3|banner_check_discrepancy|377|SERGEANT AT ARMS AND DOORKEEPER OF THE SENATE|2022|BANNER ORGANIZATION TOTALS|5681832.79
warning,banner_check_discrepancy,119sdoc3,GPO-CDOC-119sdoc3-1.pdf,381,SERGEANT AT ARMS AND DOORKEEPER OF THE SENATE,2023,BANNER NET PAYROLL,44529.45,status=fail; banner=44529.45; parsed_body=47740.05. Banner checks are advisory; review against the source before treating this as a parser defect.,119sdoc3|banner_check_discrepancy|381|SERGEANT AT ARMS AND DOORKEEPER OF THE SENATE|2023|BANNER NET PAYROLL|44529.45
warning,banner_check_discrepancy,119sdoc3,GPO-CDOC-119sdoc3-1.pdf,381,SERGEANT AT ARMS AND DOORKEEPER OF THE SENATE,2023,BANNER ORGANIZATION TOTALS,8343865.24,status=warn; banner=8343865.24; parsed_body=7817480.45. Banner checks are advisory; review against the source before treating this as a parser defect.,119sdoc3|banner_check_discrepancy|381|SERGEANT AT ARMS AND DOORKEEPER OF THE SENATE|2023|BANNER ORGANIZATION TOTALS|8343865.24
warning,banner_check_discrepancy,119sdoc3,GPO-CDOC-119sdoc3-1.pdf,391,SERGEANT AT ARMS AND DOORKEEPER OF THE SENATE,2024,BANNER ORGANIZATION TOTALS,32736372.85,status=warn; banner=32736372.85; parsed_body=28577678.92. Banner checks are advisory; review against the source before treating this as a parser defect.,119sdoc3|banner_check_discrepancy|391|SERGEANT AT ARMS AND DOORKEEPER OF THE SENATE|2024|BANNER ORGANIZATION TOTALS|32736372.85
warning,banner_check_discrepancy,119sdoc3,GPO-CDOC-119sdoc3-1.pdf,431,SERGEANT AT ARMS AND DOORKEEPER OF THE SENATE,2025,BANNER ORGANIZATION TOTALS,29159806.5,status=warn; banner=29159806.5; parsed_body=17596832.05. Banner checks are advisory; review against the source before treating this as a parser defect.,119sdoc3|banner_check_discrepancy|431|SERGEANT AT ARMS AND DOORKEEPER OF THE SENATE|2025|BANNER ORGANIZATION TOTALS|29159806.5
warning,banner_check_discrepancy,119sdoc3,GPO-CDOC-119sdoc3-1.pdf,479,SAA - RESIDENTIAL SECURITY SYSTEM PROGRAM,,BANNER ORGANIZATION TOTALS,691633.93,status=warn; banner=691633.93; parsed_body=678210.77. Banner checks are advisory; review against the source before treating this as a parser defect.,119sdoc3|banner_check_discrepancy|479|SAA - RESIDENTIAL SECURITY SYSTEM PROGRAM||BANNER ORGANIZATION TOTALS|691633.93
warning,banner_check_discrepancy,119sdoc3,GPO-CDOC-119sdoc3-1.pdf,483,SAA - SENATE HEARING ROOM AUDIOVISUAL EQUIPMENT,,BANNER ORGANIZATION TOTALS,3065746.36,status=warn; banner=3065746.36; parsed_body=3029513.83. Banner checks are advisory; review against the source before treating this as a parser defect.,119sdoc3|banner_check_discrepancy|483|SAA - SENATE HEARING ROOM AUDIOVISUAL EQUIPMENT||BANNER ORGANIZATION TOTALS|3065746.36
warning,banner_check_missing,119sdoc3,GPO-CDOC-119sdoc3-1.pdf,485,SAA - SMI PROJECT,,BANNER NET PAYROLL,0.0,status=banner_missing; banner=0.0; parsed_body=0.0. Banner checks are advisory; review against the source before treating this as a parser defect.,119sdoc3|banner_check_missing|485|SAA - SMI PROJECT||BANNER NET PAYROLL|0.0
warning,banner_check_missing,119sdoc3,GPO-CDOC-119sdoc3-1.pdf,486,CAUCUS - INTERNATIONAL NARCOTICS CONTROL,2023,BANNER NET PAYROLL,0.0,status=banner_missing; banner=0.0; parsed_body=0.0. Banner checks are advisory; review against the source before treating this as a parser defect.,119sdoc3|banner_check_missing|486|CAUCUS - INTERNATIONAL NARCOTICS CONTROL|2023|BANNER NET PAYROLL|0.0
warning,banner_check_missing,119sdoc3,GPO-CDOC-119sdoc3-1.pdf,487,CAUCUS - INTERNATIONAL NARCOTICS CONTROL,2024,BANNER NET PAYROLL,0.0,status=banner_missing; banner=0.0; parsed_body=0.0. Banner checks are advisory; review against the source before treating this as a parser defect.,119sdoc3|banner_check_missing|487|CAUCUS - INTERNATIONAL NARCOTICS CONTROL|2024|BANNER NET PAYROLL|0.0
warning,banner_check_discrepancy,119sdoc3,GPO-CDOC-119sdoc3-1.pdf,488,CAUCUS - INTERNATIONAL NARCOTICS CONTROL,2025,BANNER ORGANIZATION TOTALS,155171.37,status=warn; banner=155171.37; parsed_body=153515.37. Banner checks are advisory; review against the source before treating this as a parser defect.,119sdoc3|banner_check_discrepancy|488|CAUCUS - INTERNATIONAL NARCOTICS CONTROL|2025|BANNER ORGANIZATION TOTALS|155171.37
warning,banner_check_discrepancy,119sdoc3,GPO-CDOC-119sdoc3-1.pdf,489,SENATOR ANGELA ALSOBROOKS,2025,BANNER ORGANIZATION TOTALS,495031.45,status=warn; banner=495031.45; parsed_body=488759.99. Banner checks are advisory; review against the source before treating this as a parser defect.,119sdoc3|banner_check_discrepancy|489|SENATOR ANGELA ALSOBROOKS|2025|BANNER ORGANIZATION TOTALS|495031.45
warning,banner_check_missing,119sdoc3,GPO-CDOC-119sdoc3-1.pdf,492,SENATOR TAMMY BALDWIN,2023,BANNER NET PAYROLL,0.0,status=banner_missing; banner=0.0; parsed_body=0.0. Banner checks are advisory; review against the source before treating this as a parser defect.,119sdoc3|banner_check_missing|492|SENATOR TAMMY BALDWIN|2023|BANNER NET PAYROLL|0.0
warning,banner_check_missing,119sdoc3,GPO-CDOC-119sdoc3-1.pdf,493,INTERN COMPENSATION - BALDWIN,2023,BANNER NET PAYROLL,0.0,status=banner_missing; banner=0.0; parsed_body=0.0. Banner checks are advisory; review against the source before treating this as a parser defect.,119sdoc3|banner_check_missing|493|INTERN COMPENSATION - BALDWIN|2023|BANNER NET PAYROLL|0.0
warning,banner_check_missing,119sdoc3,GPO-CDOC-119sdoc3-1.pdf,494,SENATOR TAMMY BALDWIN,2024,BANNER NET PAYROLL,0.0,status=banner_missing; banner=0.0; parsed_body=0.0. Banner checks are advisory; review against the source before treating this as a parser defect.,119sdoc3|banner_check_missing|494|SENATOR TAMMY BALDWIN|2024|BANNER NET PAYROLL|0.0
warning,banner_check_discrepancy,119sdoc3,GPO-CDOC-119sdoc3-1.pdf,494,SENATOR TAMMY BALDWIN,2024,BANNER ORGANIZATION TOTALS,291244.95,status=warn; banner=291244.95; parsed_body=22091.47. Banner checks are advisory; review against the source before treating this as a parser defect.,119sdoc3|banner_check_discrepancy|494|SENATOR TAMMY BALDWIN|2024|BANNER ORGANIZATION TOTALS|291244.95
warning,banner_check_missing,119sdoc3,GPO-CDOC-119sdoc3-1.pdf,496,INTERN COMPENSATION - BALDWIN,2024,BANNER NET PAYROLL,0.0,status=banner_missing; banner=0.0; parsed_body=0.0. Banner checks are advisory; review against the source before treating this as a parser defect.,119sdoc3|banner_check_missing|496|INTERN COMPENSATION - BALDWIN|2024|BANNER NET PAYROLL|0.0
warning,banner_check_discrepancy,119sdoc3,GPO-CDOC-119sdoc3-1.pdf,497,SENATOR TAMMY BALDWIN,2025,BANNER ORGANIZATION TOTALS,1849827.36,status=warn; banner=1849827.36; parsed_body=1822460.05. Banner checks are advisory; review against the source before treating this as a parser defect.,119sdoc3|banner_check_discrepancy|497|SENATOR TAMMY BALDWIN|2025|BANNER ORGANIZATION TOTALS|1849827.36
warning,banner_check_discrepancy,119sdoc3,GPO-CDOC-119sdoc3-1.pdf,505,SENATOR JIM BANKS,2025,BANNER ORGANIZATION TOTALS,864780.21,status=warn; banner=864780.21; parsed_body=840577.74. Banner checks are advisory; review against the source before treating this as a parser defect.,119sdoc3|banner_check_discrepancy|505|SENATOR JIM BANKS|2025|BANNER ORGANIZATION TOTALS|864780.21
warning,banner_check_missing,119sdoc3,GPO-CDOC-119sdoc3-1.pdf,508,SENATOR JOHN BARRASSO,2023,BANNER NET PAYROLL,0.0,status=banner_missing; banner=0.0; parsed_body=0.0. Banner checks are advisory; review against the source before treating this as a parser defect.,119sdoc3|banner_check_missing|508|SENATOR JOHN BARRASSO|2023|BANNER NET PAYROLL|0.0
warning,banner_check_missing,119sdoc3,GPO-CDOC-119sdoc3-1.pdf,509,INTERN COMPENSATION - BARRASSO,2023,BANNER NET PAYROLL,0.0,status=banner_missing; banner=0.0; parsed_body=0.0. Banner checks are advisory; review against the source before treating this as a parser defect.,119sdoc3|banner_check_missing|509|INTERN COMPENSATION - BARRASSO|2023|BANNER NET PAYROLL|0.0
warning,banner_check_discrepancy,119sdoc3,GPO-CDOC-119sdoc3-1.pdf,510,SENATOR JOHN BARRASSO,2024,BANNER NET PAYROLL,1371.71,status=fail; banner=1371.71; parsed_body=259.51. Banner checks are advisory; review against the source before treating this as a parser defect.,119sdoc3|banner_check_discrepancy|510|SENATOR JOHN BARRASSO|2024|BANNER NET PAYROLL|1371.71
warning,banner_check_discrepancy,119sdoc3,GPO-CDOC-119sdoc3-1.pdf,510,SENATOR JOHN BARRASSO,2024,BANNER ORGANIZATION TOTALS,191863.98,status=warn; banner=191863.98; parsed_body=9011.28. Banner checks are advisory; review against the source before treating this as a parser defect.,119sdoc3|banner_check_discrepancy|510|SENATOR JOHN BARRASSO|2024|BANNER ORGANIZATION TOTALS|191863.98
warning,banner_check_missing,119sdoc3,GPO-CDOC-119sdoc3-1.pdf,513,INTERN COMPENSATION - BARRASSO,2024,BANNER NET PAYROLL,0.0,status=banner_missing; banner=0.0; parsed_body=0.0. Banner checks are advisory; review against the source before treating this as a parser defect.,119sdoc3|banner_check_missing|513|INTERN COMPENSATION - BARRASSO|2024|BANNER NET PAYROLL|0.0
warning,banner_check_discrepancy,119sdoc3,GPO-CDOC-119sdoc3-1.pdf,514,SENATOR JOHN BARRASSO,2025,BANNER NET PAYROLL,1513419.36,status=fail; banner=1513419.36; parsed_body=1514531.56. Banner checks are advisory; review against the source before treating this as a parser defect.,119sdoc3|banner_check_discrepancy|514|SENATOR JOHN BARRASSO|2025|BANNER NET PAYROLL|1513419.36
warning,banner_check_discrepancy,119sdoc3,GPO-CDOC-119sdoc3-1.pdf,514,SENATOR JOHN BARRASSO,2025,BANNER ORGANIZATION TOTALS,1674797.21,status=warn; banner=1674797.21; parsed_body=1616206.0. Banner checks are advisory; review against the source before treating this as a parser defect.,119sdoc3|banner_check_discrepancy|514|SENATOR JOHN BARRASSO|2025|BANNER ORGANIZATION TOTALS|1674797.21
warning,banner_check_missing,119sdoc3,GPO-CDOC-119sdoc3-1.pdf,522,SENATOR MICHAEL BENNET,2023,BANNER NET PAYROLL,0.0,status=banner_missing; banner=0.0; parsed_body=0.0. Banner checks are advisory; review against the source before treating this as a parser defect.,119sdoc3|banner_check_missing|522|SENATOR MICHAEL BENNET|2023|BANNER NET PAYROLL|0.0
warning,banner_check_missing,119sdoc3,GPO-CDOC-119sdoc3-1.pdf,523,INTERN COMPENSATION - BENNET,2023,BANNER NET PAYROLL,0.0,status=banner_missing; banner=0.0; parsed_body=0.0. Banner checks are advisory; review against the source before treating this as a parser defect.,119sdoc3|banner_check_missing|523|INTERN COMPENSATION - BENNET|2023|BANNER NET PAYROLL|0.0
warning,banner_check_discrepancy,119sdoc3,GPO-CDOC-119sdoc3-1.pdf,524,SENATOR MICHAEL BENNET,2024,BANNER NET PAYROLL,1087.65,status=fail; banner=1087.65; parsed_body=414.0. Banner checks are advisory; review against the source before treating this as a parser defect.,119sdoc3|banner_check_discrepancy|524|SENATOR MICHAEL BENNET|2024|BANNER NET PAYROLL|1087.65
warning,banner_check_discrepancy,119sdoc3,GPO-CDOC-119sdoc3-1.pdf,524,SENATOR MICHAEL BENNET,2024,BANNER ORGANIZATION TOTALS,167472.76,status=warn; banner=167472.76; parsed_body=105631.82. Banner checks are advisory; review against the source before treating this as a parser defect.,119sdoc3|banner_check_discrepancy|524|SENATOR MICHAEL BENNET|2024|BANNER ORGANIZATION TOTALS|167472.76
warning,banner_check_missing,119sdoc3,GPO-CDOC-119sdoc3-1.pdf,529,INTERN COMPENSATION - BENNET,2024,BANNER NET PAYROLL,0.0,status=banner_missing; banner=0.0; parsed_body=0.0. Banner checks are advisory; review against the source before treating this as a parser defect.,119sdoc3|banner_check_missing|529|INTERN COMPENSATION - BENNET|2024|BANNER NET PAYROLL|0.0
warning,banner_check_discrepancy,119sdoc3,GPO-CDOC-119sdoc3-1.pdf,530,SENATOR MICHAEL BENNET,2025,BANNER NET PAYROLL,1849631.04,status=fail; banner=1849631.04; parsed_body=1850304.69. Banner checks are advisory; review against the source before treating this as a parser defect.,119sdoc3|banner_check_discrepancy|530|SENATOR MICHAEL BENNET|2025|BANNER NET PAYROLL|1849631.04
warning,banner_check_discrepancy,119sdoc3,GPO-CDOC-119sdoc3-1.pdf,530,SENATOR MICHAEL BENNET,2025,BANNER ORGANIZATION TOTALS,1945489.55,status=fail; banner=1945489.55; parsed_body=1916958.46. Banner checks are advisory; review against the source before treating this as a parser defect.,119sdoc3|banner_check_discrepancy|530|SENATOR MICHAEL BENNET|2025|BANNER ORGANIZATION TOTALS|1945489.55
warning,banner_check_missing,119sdoc3,GPO-CDOC-119sdoc3-1.pdf,541,SENATOR MARSHA BLACKBURN,2023,BANNER NET PAYROLL,0.0,status=banner_missing; banner=0.0; parsed_body=0.0. Banner checks are advisory; review against the source before treating this as a parser defect.,119sdoc3|banner_check_missing|541|SENATOR MARSHA BLACKBURN|2023|BANNER NET PAYROLL|0.0
warning,banner_check_missing,119sdoc3,GPO-CDOC-119sdoc3-1.pdf,542,INTERN COMPENSATION - BLACKBURN,2023,BANNER NET PAYROLL,0.0,status=banner_missing; banner=0.0; parsed_body=0.0. Banner checks are advisory; review against the source before treating this as a parser defect.,119sdoc3|banner_check_missing|542|INTERN COMPENSATION - BLACKBURN|2023|BANNER NET PAYROLL|0.0
warning,banner_check_discrepancy,119sdoc3,GPO-CDOC-119sdoc3-1.pdf,543,SENATOR MARSHA BLACKBURN,2024,BANNER ORGANIZATION TOTALS,34617.9,status=warn; banner=34617.9; parsed_body=11692.29. Banner checks are advisory; review against the source before treating this as a parser defect.,119sdoc3|banner_check_discrepancy|543|SENATOR MARSHA BLACKBURN|2024|BANNER ORGANIZATION TOTALS|34617.9
